language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48
waim1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,7,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
pohn1238,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ping1243,-,-,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,-,-,i,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
moki1238,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,y,-,-,d,Z,-,-,-,-,-,-,i,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
pulu1242,-,-,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,h,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,s,a,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
caro1242,-,-,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sata1237,-,-,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,s,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
chuu1238,-,-,-,-,-,-,-,m,-,-,-,e,-,e,-,-,-,-,s,e,-,-,-,-,-,-,e,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
wole1240,-,-,-,-,-,-,-,m,-,-,-,-,-,e,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,g,u,-,-,u,-,-,-,-,-,-,-,-,-,-,-
mars1254,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,y,-,-,d,Z,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kosr1238,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gilb1244,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,i,-,-,-,n,-,-,-,-,-,a,-
gilb1244,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,-,-,-,-,a,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,i,-,-,-,n,-,-,-,-,-,a,-
naur1243,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
yape1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,-,u,-,-,-,w,-,-,-,-,-,-,-
bebe1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
avau1237,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
mang1403,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-
seng1281,l,e,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lamo1244,l,i,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mouk1239,l,i,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
amar1272,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
lore1244,-,-,-,-,-,-,-,7,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
shar1244,-,-,-,-,-,-,-,n,-,-,-,a,n,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
saka1289,-,-,-,-,-,-,-,k,-,-,-,-,-,E,-,-,-,-,8,-,k,-,-,-,-,-,E,-,-,-,-,-,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tean1237,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,n,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
tean1237,-,-,-,-,-,-,-,m,-,-,-,-,-,a,-,n,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
vano1237,-,-,-,-,-,-,-,m,-,-,-,-,w,a,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
tane1237,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,a,-,-,i,-,i,n,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
tane1237,-,-,-,-,-,-,-,m,-,-,-,-,-,o,-,n,-,-,d,-,-,-,-,-,-,-,a,-,-,i,-,i,n,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
siee1239,-,e,-,-,-,-,-,m,-,-,-,-,t,i,-,-,-,-,t,-,-,-,-,-,-,-,o,-,-,-,-,-,N,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
urav1235,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,v,-,-,-,-,-,-,-,a,-,-,-,-,-,n,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-
anei1239,-,e,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lena1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,N,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-
sout2869,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-
kwam1252,-,3,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,k,-,-,-,3,-,-,-,r,-,-,-,-,-,-,-
nort2847,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,k,a,n,a,N,-,-,-,3,-,-,-,n,-,-,-,-,-,-,-
whit1269,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,N,-,-,-,3,-,-,-,n,-,-,-,-,-,-,-
dehu1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-
iaai1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,u,-,-,-,t,-,-,-,-,-,e,n
kuma1276,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,x,-,-,-,-,-,-,-,e,-,-,-,-,-,x,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-
nyal1254,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,a,a,i,-,-,y,a,w,-,e,-,-,-,-,-,-,-,-,-,-,-
nyal1254,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,a,a,i,-,-,y,a,-,-,i,-,-,-,-,-,-,-,-,-,-,-
nyal1254,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,a,a,a,i,-,-,y,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-
jawe1237,-,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
