language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56
tolo1255,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,n,-,-,-,-,e,-,t,-,-,e,-,-,-,-,-,i,-,-,-,-,a,-
tolo1255,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,n,-,-,-,-,e,-,t,-,-,e,-,-,-,-,-,i,-,-,-,-,a,-
valp1237,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
valp1237,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
nara1263,-,f,i,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,o,-,-,-,-,-,i,-,-,-,-,a,-
moro1286,-,b,i,-,l,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,o,-,-,-,-,-,i,-,-,-,-,a,-
tamb1253,-,-,-,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
tang1347,-,b,i,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
malo1243,-,-,-,-,l,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
arak1252,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tutu1241,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,-,-,-,-,a,-
mafe1237,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,u,-,-,-,-,a,-
east2443,-,-,-,-,w,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
hano1246,-,-,-,-,w,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
cent2058,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
baet1237,-,-,-,-,w,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1244,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leha1243,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
motl1237,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leme1238,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vure1239,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
vera1241,-,-,-,-,f,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
mota1237,-,-,-,-,v,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
mota1237,-,-,-,-,v,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
weta1242,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
weta1242,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nume1241,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
merl1237,n,d,a,-,x,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,E,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
merl1237,n,d,a,-,x,-,-,-,-,-,-,E,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,E,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,i,-,s,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
koro1308,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,i,-,s,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
lako1245,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hiww1237,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
loto1240,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,e,-,s,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
loto1240,-,-,-,-,n,-,-,-,-,-,-,o,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,e,-,s,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-
leip1237,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,e,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
leip1237,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,e,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
loni1238,-,-,-,-,t,-,e,-,-,7,i,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
tita1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,i,-,-,-,-,N,-
louu1245,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
louu1245,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,w,e,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kheh1237,-,-,-,-,k,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,w,e,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,w,i,i,y,-,-,i,-,-,-,-,-,-,-,-,m,-,-,-,-,e,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,w,i,i,y,-,-,i,-,-,-,-,-,-,-,-,m,-,-,-,-,e,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,w,i,i,y,-,-,i,-,-,-,-,-,-,-,-,m,-,-,-,-,e,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,b,w,i,i,y,-,-,i,-,-,-,-,-,-,-,-,m,-,-,-,-,e,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
nyin1250,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,d,a,i,i,-,-,-,-,-,-,-,-,m,-,-,-,-,e,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
seim1238,-,-,-,-,t,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,l,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
biak1248,-,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waro1242,-,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
amba1265,-,-,i,-,m,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
wand1267,-,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
morm1235,-,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
matb1237,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gebe1237,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
asss1237,-,-,-,-,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
gane1237,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
buli1255,-,-,-,-,f,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,t,-
buli1255,-,-,-,-,p,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
irar1238,-,-,-,-,f,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
riri1237,-,-,-,-,v,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,e,-,e,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sisi1250,-,-,-,-,v,-,o,E,e,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,a,-,a,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
vari1239,-,-,-,-,v,-,a,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,a,-,l,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
rovi1238,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
ughe1237,-,-,-,-,z,-,-,-,e,k,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,a,-
ughe1237,-,-,-,-,z,-,-,-,e,k,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,a,-
duke1237,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,a,-
hoav1238,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
kusa1251,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
maro1244,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,l,-,-,-,-,-,-,-,-,E,N,g,u,-,a,-
vang1243,-,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,l,-,-,-,-,-,-,-,-,E,n,g,u,-,-,-
simb1256,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
lung1249,-,-,-,-,v,-,a,-,i,v,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,a,-
teop1238,-,-,a,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
sapo1253,-,-,a,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hako1237,i,y,a,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-
hali1244,-,-,a,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-
neha1247,-,h,a,-,l,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,p,-,o,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,-,-
bann1247,-,-,-,-,v,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
bann1247,-,-,-,-,v,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
bann1247,-,-,-,-,t,-,-,-,-,s,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
lawu1237,-,-,a,-,t,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
tora1259,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,e,-,-,-,-,-,a,-,-,-,-,-,-
blab1237,-,-,-,-,f,-,a,l,e,l,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
koko1269,-,-,-,-,f,-,a,l,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
gaoo1237,-,-,-,-,f,-,a,l,e,l,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
zaba1237,-,-,-,-,v,-,a,l,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,e,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
suau1242,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
sali1295,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
bwan1241,-,s,a,-,p,-,-,-,-,-,-,i,-,-,-,i,-,y,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
auhe1237,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
buhu1237,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
moli1248,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
dobu1241,-,-,-,-,7,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
buna1276,-,7,a,-,h,-,-,-,-,-,-,u,-,-,-,i,-,y,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-
guma1254,-,-,-,-,k,-,a,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
diod1237,-,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,u,-,i,-,y,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
idun1242,-,-,-,-,l,-,-,-,-,-,-,u,-,-,v,e,-,7,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,k,-,-,a,-,-,-,n,-,a,-,-,-,-,-,-
kolu1245,-,-,-,-,l,-,a,-,-,-,-,u,-,-,-,e,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,l,-,-,-,-,i,-,g,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
mina1269,-,-,-,-,v,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
gapa1238,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-,-,-,v,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
ghay1237,-,-,-,-,v,-,i,-,-,s,-,i,-,-,r,a,-,x,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
weda1241,-,-,-,-,v,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-
weda1241,-,-,-,-,v,-,-,-,-,-,-,i,-,-,r,a,-,x,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
dawa1242,-,-,-,-,v,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,u,-,g,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
ubir1237,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,a,s,b,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kili1267,-,-,-,-,k,-,a,-,-,t,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
kili1267,-,-,-,-,k,-,a,-,-,t,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,a,-,t,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-
muyu1244,-,-,-,-,k,-,a,-,-,t,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,e,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kuni1263,-,e,a,-,k,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,f,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
abad1241,-,-,a,-,k,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
meke1243,-,-,a,u,p,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
pohn1238,-,-,-,-,k,-,-,-,-,-,-,e,-,-,-,-,-,m,-,-,-,-,-,-,e,h,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
ping1243,-,-,-,-,k,-,-,-,-,-,-,e,-,-,-,-,-,m,-,-,-,-,-,-,e,h,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
